thisN,thisTrialN,thisRepN,effect,order,distance,config,diag,h_1,w_1,h_2,w_2,h_3,w_3,rect_choice.keys,rect_choice.rt,rect_choice.duration,instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,consent.started,agree_button.started,decline_button.started,consent_img.started,mouse.started,consent.stopped,agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,decline_button.numClicks,decline_button.timesOn,decline_button.timesOff,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,exp_params.started,exp_params.stopped,welcome.started,welcome_text.started,welcome.stopped,instructions_1.started,instructions_1_text_1.started,instructions_1_text_2.started,key_resp.started,instructions_1.stopped,instructions_loop.key_resp.keys,instructions_loop.key_resp.rt,instructions_loop.key_resp.duration,instructions_2.started,instructions_2_text_1.started,instructions_2_text_2.started,key_resp_2.started,instructions_2.stopped,instructions_loop.key_resp_2.keys,instructions_loop.key_resp_2.rt,instructions_loop.key_resp_2.duration,instructions_3.started,instructions_3_text_1.started,r1_instr3.started,r2_instr3.started,r3_instr3.started,r1_instr3_label.started,r2_instr3_label.started,r3_instr3_label.started,instructions_3_text_3.started,instructions_3_text_4.started,key_resp_3.started,instructions_3.stopped,instructions_loop.key_resp_3.keys,instructions_loop.key_resp_3.rt,instructions_loop.key_resp_3.duration,instructions_4.started,instructions_4_text_1.started,instructions_4_text_3.started,instructions_4_text_2.started,key_resp_4.started,instructions_4.stopped,instructions_loop.key_resp_4.keys,instructions_loop.key_resp_4.rt,instructions_loop.key_resp_4.duration,instructions_5.started,instructions_5_text_1.started,instructions_5_text_2.started,key_resp_5.started,instructions_5.stopped,instructions_loop.key_resp_5.keys,instructions_loop.key_resp_5.rt,instructions_loop.key_resp_5.duration,start_exp.started,start_exp_text.started,key_resp_6.started,start_exp.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,h_1_tmp,w_1_tmp,h_2_tmp,w_2_tmp,h_3_tmp,w_3_tmp,config_tmp,config_tmp_1,r_1_x,r_1_y,r_2_x,r_2_y,r_3_x,r_3_y,pre_trial.started,pre_trial.stopped,choice_trial.started,rect_choice.started,r_1.started,r_2.started,r_3.started,r_1_label.started,r_2_label.started,r_3_label.started,prompt.started,choice_trial.stopped,trials.rect_choice.keys,trials.rect_choice.rt,trials.rect_choice.duration,end_block.started,end_block_text.started,end_block.stopped,end.started,end_text.started,key_resp_7.started,end.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,debriefing.started,debrief_form.started,end_debrief.started,debriefing.stopped,end_debrief.keys,end_debrief.rt,end_debrief.duration,participant,computer,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014770746231079102,0.03614211082458496,0.03614211082458496,0.03614211082458496,0.014579296112060547,30.602947235107422,1,[30.564404249191284],[30.564425230026245],0,,,[-122.0],[-501.0],[1],[0],[0],[30.58773684501648],['agree_button'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,2025-02-11_15h04.31.313,comp,2024.2.5,61.29290301839092,2025-02-11 15h04.38.444370 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.603450298309326,30.60355043411255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,2025-02-11_15h04.31.313,comp,2024.2.5,61.29290301839092,2025-02-11 15h04.38.444370 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.60362434387207,30.61743140220642,32.61025547981262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,2025-02-11_15h04.31.313,comp,2024.2.5,61.29290301839092,2025-02-11 15h04.38.444370 -0500,
0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,32.63579201698303,,,,,,,,,,,,,,,,,,,,,,,,,,32.61117672920227,32.63579201698303,32.63579201698303,34.10826230049133,36.44553089141846,space,2.319790840148926,None,36.44568085670471,36.46443748474121,36.46443748474121,37.96084260940552,47.53273367881775,space,9.563659429550171,None,47.532891511917114,47.566115617752075,47.566115617752075,47.566115617752075,47.566115617752075,47.566115617752075,47.566115617752075,47.566115617752075,47.566115617752075,47.566115617752075,49.04708743095398,53.07093167304993,space,4.021046876907349,None,53.071152448654175,53.089704751968384,53.089704751968384,53.089704751968384,54.582854986190796,57.63568139076233,space,3.0366146564483643,None,57.635844230651855,57.65442705154419,57.65442705154419,59.149643421173096,60.48269724845886,space,1.32645845413208,None,60.482895374298096,60.500107288360596,60.500107288360596,61.95933222770691,space,1.4552547931671143,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,2025-02-11_15h04.31.313,comp,2024.2.5,61.29290301839092,2025-02-11 15h04.38.444370 -0500,
0,0,0,critical,wdh,60.0,4.0,lower,57.0,133.0,55.0,55.0,133.0,57.0,1,9.469295263290405,None,,,,,0,0,0,0,0,0,0,82,62.03725051879883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,133.0,55.0,55.0,133.0,57.0,4.0,4.1,-190,-257,0,4,152,-268,62.020888328552246,62.02092170715332,62.02213215827942,62.03725051879883,62.19398522377014,62.19398522377014,62.19398522377014,62.19398522377014,62.19398522377014,62.19398522377014,62.19398522377014,71.52029633522034,1,9.469295263290405,None,,,,,,,,,,,,,,,,,,4,2,2025-02-11_15h04.31.313,comp,2024.2.5,61.29290301839092,2025-02-11 15h04.38.444370 -0500,
1,1,0,critical,dwh,60.0,2.1,upper,100.0,100.0,125.0,200.0,200.0,125.0,2,5.139427185058594,None,,,,,0,0,0,0,0,1,1,7,71.5357506275177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,125.0,200.0,200.0,125.0,2.1,2.12,-246,-283,0,-282,258,288,71.52153205871582,71.52158880233765,71.52412104606628,71.5357506275177,71.67595481872559,71.67595481872559,71.67595481872559,71.67595481872559,71.67595481872559,71.67595481872559,71.67595481872559,76.69022154808044,2,5.139427185058594,None,,,,,,,,,,,,,,,,,,4,2,2025-02-11_15h04.31.313,comp,2024.2.5,61.29290301839092,2025-02-11 15h04.38.444370 -0500,
2,2,0,critical,dwh,60.0,2.1,lower,55.0,55.0,57.0,133.0,133.0,57.0,2,8.40050196647644,None,,,,,0,0,0,0,0,2,2,30,76.70622229576111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,55.0,57.0,133.0,133.0,57.0,2.1,2.12,-190,-271,0,-257,191,278,76.69180607795715,76.69188404083252,76.69502067565918,76.70622229576111,76.8559262752533,76.8559262752533,76.8559262752533,76.8559262752533,76.8559262752533,76.8559262752533,76.8559262752533,85.11043787002563,2,8.40050196647644,None,,,,,,,,,,,,,,,,,,4,2,2025-02-11_15h04.31.313,comp,2024.2.5,61.29290301839092,2025-02-11 15h04.38.444370 -0500,
3,3,0,filler_random,None,None,None,None,None,None,None,None,None,None,3,8.060049533843994,None,,,,,0,0,0,0,0,3,3,134,85.12712526321411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.8550817042952,108.91488027482525,63.325152017539516,119.8674017434787,71.14525885696071,123.90393642055928,1.0,1.2,-210,14,0,-10,218,-3,85.11241507530212,85.11249470710754,85.11622381210327,85.12712526321411,85.27705097198486,85.27705097198486,85.27705097198486,85.27705097198486,85.27705097198486,85.27705097198486,85.27705097198486,93.19542574882507,3,8.060049533843994,None,,,,,,,,,,,,,,,,,,4,2,2025-02-11_15h04.31.313,comp,2024.2.5,61.29290301839092,2025-02-11 15h04.38.444370 -0500,
4,4,0,critical,wdh,60.0,2.1,upper,125.0,200.0,100.0,100.0,200.0,125.0,1,5.735576629638672,None,,,,,0,0,0,0,0,4,4,35,93.21160888671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,200.0,100.0,100.0,200.0,125.0,2.1,2.11,-246,278,0,262,208,-278,93.1969313621521,93.19705295562744,93.20067095756531,93.21160888671875,93.36218428611755,93.36218428611755,93.36218428611755,93.36218428611755,93.36218428611755,93.36218428611755,93.36218428611755,98.94950675964355,1,5.735576629638672,None,,,,,,,,,,,,,,,,,,4,2,2025-02-11_15h04.31.313,comp,2024.2.5,61.29290301839092,2025-02-11 15h04.38.444370 -0500,
5,5,0,filler_random,None,None,None,None,None,None,None,None,None,None,2,3.477907419204712,None,,,,,0,0,0,0,0,5,5,138,98.96528816223145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.47160340722306,151.1288601342273,173.3745937511453,195.24678913431183,120.89859004669103,187.0396431345972,4.0,4.2,-269,14,0,-263,287,-1,98.95124793052673,98.951331615448,98.95452570915222,98.96528816223145,99.1139612197876,99.1139612197876,99.1139612197876,99.1139612197876,99.1139612197876,99.1139612197876,99.1139612197876,102.44987535476685,2,3.477907419204712,None,,,,,,,,,,,,,,,,,,4,2,2025-02-11_15h04.31.313,comp,2024.2.5,61.29290301839092,2025-02-11 15h04.38.444370 -0500,
6,6,0,critical,dwh,60.0,3.0,lower,55.0,55.0,57.0,133.0,133.0,57.0,2,4.175736665725708,None,,,,,0,0,0,0,0,6,6,68,102.46662378311157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,55.0,57.0,133.0,133.0,57.0,3.0,3.1,-190,260,0,9,191,-275,102.4516544342041,102.4517388343811,102.45580506324768,102.46662378311157,102.60291242599487,102.60291242599487,102.60291242599487,102.60291242599487,102.60291242599487,102.60291242599487,102.60291242599487,106.64514589309692,2,4.175736665725708,None,,,,,,,,,,,,,,,,,,4,2,2025-02-11_15h04.31.313,comp,2024.2.5,61.29290301839092,2025-02-11 15h04.38.444370 -0500,
7,7,0,critical,hwd,45.0,2.1,lower,133.0,57.0,57.0,133.0,65.0,65.0,2,3.2328133583068848,None,,,,,0,0,0,0,0,7,7,16,106.6651656627655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,57.0,57.0,133.0,65.0,65.0,2.1,2.11,-191,264,0,289,195,-262,106.64679598808289,106.64688062667847,106.65035653114319,106.6651656627655,106.79959845542908,106.79959845542908,106.79959845542908,106.79959845542908,106.79959845542908,106.79959845542908,106.79959845542908,109.9000985622406,2,3.2328133583068848,None,,,,,,,,,,,,,,,,,,4,2,2025-02-11_15h04.31.313,comp,2024.2.5,61.29290301839092,2025-02-11 15h04.38.444370 -0500,
